-65.9458	35.6329	-65.3287	34.4776
-16.2078	13.5478	-13.4794	10.1263
-12.4376	12.1024	-8.58451	8.09126
-10.9421	10.0243	-6.22333	4.4144
-10.6354	10.8228	-5.66674	6.0111
-10.0715	9.87625	-4.52059	4.06698
-9.84005	10.4752	-3.97826	5.35997
-9.72266	13.429	-3.67833	9.96681
-12.8821	9.97718	-9.21677	4.30628
-10.8932	10.8071	-6.137	5.98276
-12.3461	10.0623	-8.45142	4.50001
-11.7587	10.8082	-7.56754	5.9847
-14.2435	10.1285	-11.0398	4.64618
-14.5807	11.6089	-11.4715	7.33259
-13.3654	10.3138	-9.88099	5.03725
-12.245	13.0513	-8.30304	9.45182
-20.8099	35.4307	-18.763	34.2685
-58.8094	91.6313	-58.1166	91.1883
-36.007	93.8658	-34.8641	93.4334
