-25.7675	22.2012	-24.2299	21.6742
-14.7874	8.9425	-11.9074	7.53978
-16.8893	8.10909	-14.435	6.52973
-14.3491	6.11019	-11.3585	3.7702
-14.7206	5.16465	-11.8244	1.8851
-13.5615	9.70101	-10.3458	8.42553
-15.0771	12.7251	-12.2654	11.7817
-12.2223	15.8896	-8.515	15.1446
-10.7913	10.4467	-6.29068	9.27432
-12.3509	9.97139	-8.69857	8.73548
-17.9337	22.3366	-15.6441	21.813
