-17.1724	17.1724	-14.625	14.625
-12.892	12.892	-9.23052	9.23052
-9.4404	9.4404	-2.84975	2.84975
-11.5286	11.5286	-7.20471	7.20471
-10.3347	10.3347	-5.07999	5.07999
-10.4465	10.4465	-5.3038	5.3038
-11.1421	11.1421	-6.56856	6.56856
-11.66	11.66	-7.41323	7.41323
-10.9352	10.9352	-6.2111	6.2111
-11.1745	11.1745	-6.62341	6.62341
-13.5871	13.5871	-10.1789	10.1789
-11.3838	11.3838	-6.97073	6.97073
-11.7595	11.7595	-7.56872	7.56872
-13.5295	13.5295	-10.1018	10.1018
-12.0303	12.0303	-7.98303	7.98303
-17.8899	17.8899	-15.4612	15.4612
-31.2204	31.2204	-29.8951	29.8951
-26.1499	26.1499	-24.5523	24.5523
-44.4097	44.4097	-43.4882	43.4882
