-44.0751	44.0751	-43.1465	43.1465
-12.0403	12.0403	-7.99807	7.99807
-10.2308	10.2308	-4.86515	4.86515
-9.63693	9.63693	-3.44536	3.44536
-9.80942	9.80942	-3.90188	3.90188
-9.46736	9.46736	-2.93784	2.93784
-9.56998	9.56998	-3.25338	3.25338
-10.4489	10.4489	-5.30836	5.30836
-10.331	10.331	-5.07253	5.07253
-10.1878	10.1878	-4.77402	4.77402
-10.7387	10.7387	-5.85828	5.85828
-10.2475	10.2475	-4.90012	4.90012
-11.432	11.432	-7.04909	7.04909
-12.2422	12.2422	-8.29884	8.29884
-10.7702	10.7702	-5.91576	5.91576
-11.8973	11.8973	-7.78113	7.78113
-23.2866	23.2866	-21.4771	21.4771
-69.0067	69.0067	-68.4173	68.4173
-61.1393	61.1393	-60.4732	60.4732
