-12.6061	72.3151	-8.82688	71.7529
-10.0205	11.3775	-4.40566	6.96037
-9.45741	15.4131	-2.90563	12.5125
-10.244	9.56715	-4.89279	3.24504
-9.67415	10.7206	-3.54812	5.8251
-13.0798	10.3211	-9.49111	5.05227
-11.1406	10.9072	-6.56599	6.16177
-9.65462	11.3567	-3.49452	6.92635
-9.15755	11.2528	-1.69139	6.75458
-9.81536	14.2233	-3.91679	11.0137
-12.0404	12.2578	-7.99823	8.32185
-11.5333	10.4561	-7.21223	5.32269
-12.5615	11.2169	-8.763	6.69467
-13.722	11.1703	-10.3583	6.61639
-10.6396	15.0414	-5.67455	12.0517
-14.1788	17.6294	-10.9562	15.1591
-17.8365	23.0449	-15.3994	21.2148
-39.3424	25.3835	-38.2991	23.7344
-54.5914	83.1935	-53.8444	82.7052
