-5.13043	12.0116	-1.78922	8.05592
-4.99334	9.25337	-1.34664	2.49899
-5.18846	9.15738	-1.94938	2.11605
-5.55075	9.00815	-2.77323	1.32923
-5.76844	9.17802	-3.18668	2.20365
-5.74916	8.96466	-3.15163	0.99253
-5.70386	10.0393	-3.06823	4.62681
-5.70366	10.0811	-3.06786	4.71681
