-38.4839	38.4839	-37.4167	37.4167
-10.0524	10.0524	-4.47787	4.47787
-11.5246	11.5246	-7.19844	7.19844
-9.66131	9.66131	-3.51297	3.51297
-9.7113	9.7113	-3.6482	3.6482
-10.5578	10.5578	-5.51963	5.51963
-10.1005	10.1005	-4.58483	4.58483
-10.1426	10.1426	-4.67687	4.67687
-9.78019	9.78019	-3.82782	3.82782
-10.828	10.828	-6.02037	6.02037
-11.5315	11.5315	-7.20941	7.20941
-10.6662	10.6662	-5.72436	5.72436
-11.2625	11.2625	-6.77088	6.77088
-11.3467	11.3467	-6.90989	6.90989
-11.5532	11.5532	-7.24414	7.24414
-15.4829	15.4829	-12.5985	12.5985
-17.6937	17.6937	-15.2337	15.2337
-31.5557	31.5557	-30.2451	30.2451
-64.6726	64.6726	-64.0433	64.0433
