-25.543	18.5904	-23.9049	16.2666
-19.5761	9.75239	-17.3846	3.7562
-10.3431	9.49637	-5.09705	3.03002
-10.6284	16.5735	-5.65357	13.9169
-13.5239	11.5833	-10.0944	7.29196
-13.4031	10.6612	-9.93196	5.71498
-12.2161	11.1139	-8.26033	6.52062
-15.0931	10.4687	-12.1162	5.34722
-12.1854	11.8011	-8.21487	7.6332
-13.188	11.4272	-9.63969	7.04135
-18.2324	11.7425	-15.8562	7.54223
-13.3286	12.5091	-9.8311	8.68776
-12.548	14.5053	-8.74365	11.3756
-18.6661	15.6003	-16.3531	12.7424
-15.469	18.0674	-12.5813	15.6662
-26.6135	26.1528	-25.0455	24.5555
-39.5212	47.0038	-38.4828	46.1341
-13.9481	48.0686	-10.656	47.2185
-86.6291	25.5781	-86.1604	23.9424
