-13.3914	13.3914	-9.91609	9.91609
-9.52628	9.52628	-3.12251	3.12251
-11.5432	11.5432	-7.22817	7.22817
-9.73487	9.73487	-3.71047	3.71047
-9.90017	9.90017	-4.12472	4.12472
-10.2412	10.2412	-4.88684	4.88684
-10.5112	10.5112	-5.43003	5.43003
-9.8801	9.8801	-4.07631	4.07631
-9.7311	9.7311	-3.70058	3.70058
-9.43342	9.43342	-2.82657	2.82657
-9.57902	9.57902	-3.27989	3.27989
-10.0334	10.0334	-4.43489	4.43489
-9.74726	9.74726	-3.74286	3.74286
-9.93215	9.93215	-4.20092	4.20092
-9.61624	9.61624	-3.38704	3.38704
-12.7237	12.7237	-8.99403	8.99403
-12.6243	12.6243	-8.85288	8.85288
-19.2067	19.2067	-16.9675	16.9675
