-78.8034	30.6406	-78.2877	29.289
-16.0458	16.8156	-13.2841	14.2044
-10.765	17.6935	-5.90644	15.2335
-10.1899	9.88329	-4.77855	4.08405
-10.5462	10.7727	-5.49747	5.92047
-10.0463	9.87564	-4.46417	4.06551
-10.3976	11.8019	-5.20674	7.63444
-11.1001	21.9063	-6.49717	19.9721
-13.3746	18.1418	-9.8934	15.752
-13.3539	18.3488	-9.86549	15.9899
-11.2992	17.6758	-6.83162	15.2129
-9.85869	15.0721	-4.02415	12.09
-14.9135	12.3897	-11.8917	8.51498
-17.4452	13.8406	-14.9444	10.5149
-19.5126	13.1731	-17.313	9.61927
-15.7947	18.8853	-12.9797	16.6028
-17.9384	30.3445	-15.5173	28.9791
-39.0979	71.6738	-38.0479	71.1065
-45.6965	60.0852	-44.8015	59.4073
-45.6965	60.0852	-44.8015	59.4073
