-15.3966	25.5507	-12.4922	23.9131
-12.2436	10.5919	-8.30098	5.58458
-11.1656	21.8575	-6.60839	19.9186
-12.4685	15.7678	-8.6292	12.9469
-12.8097	12.3647	-9.11524	8.47854
-14.1806	15.4573	-10.9586	12.5669
-13.5379	11.6444	-10.1131	7.38859
-15.7231	15.8262	-12.8925	13.018
-15.9888	19.425	-13.2152	17.2143
-10.8844	12.0302	-6.12122	7.98286
-14.2045	15.4133	-10.9894	12.5128
-12.452	17.6845	-8.60544	15.2231
-15.8841	15.1419	-13.0884	12.1769
-16.2647	12.8905	-13.5477	9.22843
-11.2839	15.0281	-6.80634	12.0351
-17.1198	45.7171	-14.5632	44.8224
-19.233	34.9156	-16.9973	33.7357
-26.4783	16.2431	-24.9018	13.5218
-59.2582	86.3063	-58.5707	85.8358
-59.2582	86.3063	-58.5707	85.8358
