-18.9797	80.4598	-16.7101	79.9549
-11.1819	11.6807	-6.63583	7.44572
-9.64096	14.7564	-3.4566	11.6941
-10.4039	9.54903	-5.21937	3.19125
-9.95041	10.4632	-4.24389	5.33648
-14.6636	10.3098	-11.5768	5.02917
-13.5528	10.7834	-10.133	5.93986
-10.176	9.52251	-4.74884	3.11097
-9.70141	22.6929	-3.62179	20.8319
-10.3338	20.247	-5.07806	18.1367
-11.8268	15.5496	-7.67287	12.6803
-12.5605	12.128	-8.76169	8.12954
-12.8231	14.1029	-9.1341	10.8578
-11.0251	22.5519	-6.36816	20.6782
-11.5363	21.3016	-7.21706	19.3069
-13.8733	19.0107	-10.5579	16.7454
-30.5852	19.3788	-29.231	17.1621
-32.1851	19.1904	-30.9011	16.9491
-14.6582	79.9512	-11.5699	79.443
-14.6582	79.9512	-11.5699	79.443
