-103.13	42.2637	-102.736	41.2943
-49.6431	51.8453	-48.8205	51.0581
-24.868	38.117	-23.1823	37.0393
-11.9939	24.943	-7.92798	23.2627
-11.3274	14.9269	-6.87822	11.9085
-11.844	15.3597	-7.69937	12.4467
-11.5229	13.9473	-7.19569	10.6549
-13.3951	12.0741	-9.92115	8.04879
-14.289	10.4801	-11.0985	5.36965
-15.5152	13.9068	-12.6381	10.6018
-14.4944	12.4456	-11.3617	8.59613
-11.7901	10.7682	-7.61621	5.91221
-14.5293	12.1644	-11.4062	8.18373
-14.898	16.9693	-11.8722	14.386
-16.4053	16.471	-13.7161	13.7947
-20.571	14.5865	-18.4977	11.4789
-30.8184	15.7817	-29.4749	12.9638
-86.2223	28.4553	-85.7513	26.9945
-33.847	44.2606	-32.6285	43.3359
