5	-19.9375	19.9375	-18.6418	18.6418
7	-18.7641	18.7641	-17.3812	17.3812
9	-18.9134	18.9134	-17.5423	17.5423
11	-19.4806	19.4806	-18.1524	18.1524
14	-20.9017	20.9017	-19.6696	19.6696
