2.5	-53.2141	53.2141	-52.8537	52.8537
3.5	-26.4563	26.4563	-25.7237	25.7237
5	-18.8077	18.8077	-17.7623	17.7623
7	-18.5648	18.5648	-17.5049	17.5049
9	-19.7264	19.7264	-18.7324	18.7324
11	-21.5145	21.5145	-20.607	20.607
11	-21.5145	21.5145	-20.607	20.607
