-53.9851	53.9851	-53.2296	53.2296
-24.4107	24.4107	-22.691	22.691
-17.649	17.649	-15.1818	15.1818
-14.8814	14.8814	-11.8514	11.8514
-12.4466	12.4466	-8.59759	8.59759
-11.9686	11.9686	-7.88964	7.88964
-10.5994	10.5994	-5.59894	5.59894
-14.6427	14.6427	-11.5502	11.5502
-12.7504	12.7504	-9.03173	9.03173
-13.2366	13.2366	-9.70603	9.70603
-12.2051	12.2051	-8.24408	8.24408
-11.0595	11.0595	-6.4274	6.4274
-11.5455	11.5455	-7.23181	7.23181
-14.5599	14.5599	-11.4451	11.4451
-15.567	15.567	-12.7016	12.7016
-19.5632	19.5632	-17.37	17.37
-14.9411	14.9411	-11.9262	11.9262
-89.2221	89.2221	-88.767	88.767
-58.7548	58.7548	-58.0614	58.0614
