4.5	-14.5057	14.5057	-13.122	13.122
5.5	-11.995	11.995	-10.2788	10.2788
6.5	-12.3889	12.3889	-10.7357	10.7357
7.5	-12.9321	12.9321	-11.3583	11.3583
8.5	-12.4812	12.4812	-10.8422	10.8422
9.5	-15.849	15.849	-14.5932	14.5932
11	-15.1235	15.1235	-13.8019	13.8019
14	-18.1892	18.1892	-17.1061	17.1061
