-70.0406	70.0406	-69.4599	69.4599
-23.8006	23.8006	-22.0334	22.0334
-12.3067	12.3067	-8.39375	8.39375
-11.9815	11.9815	-7.90928	7.90928
-10.0783	10.0783	-4.53562	4.53562
-10.368	10.368	-5.14739	5.14739
-10.1004	10.1004	-4.58452	4.58452
-10.6279	10.6279	-5.65256	5.65256
-10.4328	10.4328	-5.27667	5.27667
-10.4843	10.4843	-5.3778	5.3778
-9.86594	9.86594	-4.04188	4.04188
-10.2243	10.2243	-4.85142	4.85142
-11.1286	11.1286	-6.54564	6.54564
-12.7709	12.7709	-9.06062	9.06062
-12.3027	12.3027	-8.38783	8.38783
-11.2628	11.2628	-6.77138	6.77138
-16.6832	16.6832	-14.0473	14.0473
-61.5936	61.5936	-60.9325	60.9325
-43.4929	43.4929	-42.5515	42.5515
