2.3	-18.1888	18.1888	-17.1057	17.1057
2.5	-17.6367	17.6367	-16.5175	16.5175
2.8	-16.0664	16.0664	-14.8291	14.8291
3.25	-13.3229	13.3229	-11.8014	11.8014
3.75	-11.5747	11.5747	-9.78494	9.78494
4.5	-10.9297	10.9297	-9.01276	9.01276
5.5	-9.76955	9.76955	-7.56416	7.56416
6.5	-11.3366	11.3366	-9.50213	9.50213
7.5	-14.7801	14.7801	-13.4248	13.4248
