4.5	-12.0854	12.0854	-9.80167	9.80167
5.5	-11.5353	11.5353	-9.11475	9.11475
6.5	-11.4229	11.4229	-8.97208	8.97208
7.5	-11.738	11.738	-9.36994	9.36994
8.5	-12.3032	12.3032	-10.0689	10.0689
9.5	-13.1609	13.1609	-11.1006	11.1006
10.5	-12.3376	12.3376	-10.111	10.111
11.5	-12.782	12.782	-10.6487	10.6487
13	-13.4597	13.4597	-11.4533	11.4533
15	-15.4787	15.4787	-13.7698	13.7698
18	-25.4765	25.4765	-24.4758	24.4758
