5.5	-12.9843	12.9843	-10.8907	10.8907
6.5	-12.7152	12.7152	-10.5684	10.5684
7.5	-15.134	15.134	-13.381	13.381
8.5	-13.0201	13.0201	-10.9334	10.9334
9.5	-13.6449	13.6449	-11.6705	11.6705
10.5	-13.9089	13.9089	-11.978	11.978
11.5	-15.1282	15.1282	-13.3745	13.3745
13	-14.7638	14.7638	-12.9609	12.9609
15	-16.1263	16.1263	-14.4939	14.4939
