7	-28.193	28.193	-27.2921	27.2921
9	-23.383	23.383	-22.2885	22.2885
11	-22.083	22.083	-20.9207	20.9207
14	-22.5596	22.5596	-21.4231	21.4231
18	-25.0901	25.0901	-24.0734	24.0734
