-9.78501	9.78501	-3.84009	3.84009
-9.09761	9.09761	-1.3291	1.3291
-9.18762	9.18762	-1.84725	1.84725
-9.44928	9.44928	-2.87903	2.87903
-9.2506	9.2506	-2.13861	2.13861
-9.55627	9.55627	-3.21284	3.21284
-9.55627	9.55627	-3.21284	3.21284
