1.25	-23.3844	23.3844	-22.5523	22.5523
1.75	-27.5645	27.5645	-26.8621	26.8621
2.5	-16.6428	16.6428	-15.4517	15.4517
3.5	-16.4555	16.4555	-15.2498	15.2498
5	-16.6641	16.6641	-15.4746	15.4746
