-65.9151	30.2791	-65.2978	28.9106
-21.8378	20.1563	-19.8969	18.0354
-14.4155	18.3562	-11.2609	15.9984
-12.8083	10.006	-9.11334	4.37271
-9.75695	10.581	-3.76805	5.56395
-9.792	10.3604	-3.85787	5.13206
-11.5162	12.3959	-7.18484	8.52391
-9.93118	12.1675	-4.19861	8.18826
-11.9087	12.5065	-7.79852	8.6841
-12.7932	10.3856	-9.09214	5.18273
-12.6504	10.3596	-8.88998	5.13042
-13.6652	11.3918	-10.2829	6.98379
-11.1517	13.1267	-6.58489	9.55567
-12.5713	16.2275	-8.77713	13.5031
-13.1844	20.0681	-9.63475	17.9368
-15.3592	17.3944	-12.4461	14.8851
-13.3773	17.512	-9.89708	15.0224
-85.6706	33.5587	-85.1965	32.3294
-81.5935	47.84	-81.0956	46.9858
