-22.5014	22.5014	-20.6231	20.6231
-11.4876	11.4876	-7.13905	7.13905
-10.1948	10.1948	-4.78884	4.78884
-9.81222	9.81222	-3.90892	3.90892
-10.483	10.483	-5.37527	5.37527
-10.1303	10.1303	-4.65005	4.65005
-11.1041	11.1041	-6.50393	6.50393
-11.1375	11.1375	-6.56079	6.56079
-13.1372	13.1372	-9.5701	9.5701
-11.9502	11.9502	-7.86175	7.86175
-13.5273	13.5273	-10.0988	10.0988
-11.7991	11.7991	-7.63019	7.63019
-13.1692	13.1692	-9.61401	9.61401
-10.4239	10.4239	-5.25897	5.25897
-17.57	17.57	-15.0899	15.0899
-28.0033	28.0033	-26.5176	26.5176
-26.1765	26.1765	-24.5806	24.5806
-29.675	29.675	-28.2773	28.2773
-51.4424	51.4424	-50.649	50.649
