-13.6581	22.6354	-10.2734	20.7692
-10.5167	15.0501	-5.44065	12.0625
-13.8165	10.6702	-10.4832	5.73168
-9.70662	10.09	-3.63572	4.56157
-11.692	9.24477	-7.46349	2.11322
-11.6675	9.68655	-7.425	3.5818
-11.1374	9.99242	-6.56057	4.34149
-10.2822	10.5654	-4.97227	5.53429
-10.1069	11.6819	-4.59891	7.44759
-10.4975	13.1745	-5.4035	9.62124
-12.5278	13.5943	-8.71462	10.1885
-11.0446	11.6127	-6.40182	7.33855
-10.5657	12.507	-5.53486	8.68471
-11.2435	14.039	-6.73909	10.7747
-12.0986	12.4611	-8.08549	8.6185
-12.1967	14.0328	-8.23169	10.7666
-16.7459	14.678	-14.1218	11.595
-31.1132	26.7	-29.7831	25.1374
-43.246	269.989	-42.2991	269.839
