1.25	-18.7851	18.7851	-18.7851	18.7851
1.75	-17.4948	17.4948	-17.4948	17.4948
2.5	-17.0351	17.0351	-17.0351	17.0351
3.5	-16.9988	16.9988	-16.9988	16.9988
5	-17.2843	17.2843	-17.2843	17.2843
7	-19.386	19.386	-19.386	19.386
