-112.428	68.3861	-112.067	67.7913
-42.964	20.0677	-42.0108	17.9363
-23.3464	14.813	-21.542	11.7655
-14.7432	12.6381	-11.6774	8.87249
-12.6539	11.1694	-8.89503	6.61486
-10.862	12.1965	-6.08144	8.23137
-9.85123	11.8488	-4.00584	7.7068
-9.67062	14.4793	-3.53849	11.3424
-13.4647	11.6733	-10.0149	7.43417
-11.9615	10.6572	-7.87895	5.70745
-10.5497	11.1052	-5.50423	6.50572
-11.1314	10.3305	-6.55048	5.07149
-14.2527	10.9313	-11.0516	6.20433
-14.1575	14.1475	-10.9286	10.9157
-13.871	14.0269	-10.5549	10.7589
-15.0143	15.288	-12.0179	12.3581
-26.4978	13.5331	-24.9225	10.1067
-74.4487	80.4448	-73.9027	79.9397
-56.3938	79.4888	-55.671	78.9777
