-38.8328	17.9741	-37.7754	15.5585
-12.391	11.5087	-8.51684	7.17283
-9.80911	11.27	-3.90111	6.78323
-11.6664	9.5538	-7.42329	3.20547
-11.341	11.2519	-6.90065	6.75321
-10.3982	11.6371	-5.20796	7.37706
-12.0115	12.6502	-7.95467	8.88981
-12.2016	12.8816	-8.23894	9.21607
-12.7485	16.352	-9.02904	13.6524
-11.443	16.202	-7.06699	13.4724
-11.6153	18.282	-7.34266	15.9133
-11.2733	13.9413	-6.78884	10.647
-10.9857	18.7947	-6.29961	16.4998
-12.0917	12.6105	-8.07515	8.83316
-12.4582	33.0387	-8.61429	31.7892
-26.7873	44.2975	-25.2301	43.3736
-30.036	33.8995	-28.6559	32.683
-41.7907	25.9856	-40.8101	24.3773
-100.499	20.139	-100.095	18.0161
