-39.7174	39.7174	-38.6842	38.6842
-15.8505	15.8505	-13.0475	13.0475
-12.3593	12.3593	-8.47069	8.47069
-10.0905	10.0905	-4.56263	4.56263
-9.6322	9.6322	-3.4321	3.4321
-9.66022	9.66022	-3.50996	3.50996
-10.5991	10.5991	-5.59835	5.59835
-10.3321	10.3321	-5.0747	5.0747
-10.8277	10.8277	-6.01987	6.01987
-10.0351	10.0351	-4.4389	4.4389
-10.4833	10.4833	-5.37587	5.37587
-11.0949	11.0949	-6.48821	6.48821
-11.1978	11.1978	-6.66259	6.66259
-12.2325	12.2325	-8.28457	8.28457
-13.0015	13.0015	-9.38291	9.38291
-12.5749	12.5749	-8.78223	8.78223
-13.6439	13.6439	-10.2545	10.2545
-55.1446	55.1446	-54.4053	54.4053
-33.1666	33.1666	-31.9222	31.9222
