-28.3976	28.3976	-26.9337	26.9337
-11.3888	11.3888	-6.97888	6.97888
-10.3015	10.3015	-5.01209	5.01209
-9.4902	9.4902	-3.01064	3.01064
-9.68831	9.68831	-3.58656	3.58656
-9.79159	9.79159	-3.85685	3.85685
-9.88556	9.88556	-4.08953	4.08953
-11.1932	11.1932	-6.65499	6.65499
-12.2077	12.2077	-8.24797	8.24797
-11.5191	11.5191	-7.18954	7.18954
-11.0481	11.0481	-6.40792	6.40792
-12.4653	12.4653	-8.62466	8.62466
-12.7033	12.7033	-8.96511	8.96511
-14.141	14.141	-10.9072	10.9072
-14.1099	14.1099	-10.8669	10.8669
-18.3832	18.3832	-16.0295	16.0295
-14.3061	14.3061	-11.1205	11.1205
-26.9817	26.9817	-25.4364	25.4364
-62.587	62.587	-61.9365	61.9365
