4.5	-41.6462	41.6462	-41.1847	41.1847
5.5	-31.3117	31.3117	-30.6952	30.6952
6.5	-25.4284	25.4284	-24.6653	24.6653
7.5	-20.852	20.852	-19.9142	19.9142
8.5	-18.3503	18.3503	-17.2773	17.2773
9.5	-17.4817	17.4817	-16.3519	16.3519
11	-17.3154	17.3154	-16.1739	16.1739
13	-23.1668	23.1668	-22.3265	22.3265
15	-21.123	21.123	-20.1979	20.1979
