2.5	-71.3647	71.3647	-71.3647	71.3647
3.5	-31.5071	31.5071	-31.5071	31.5071
5	-19.2492	19.2492	-19.2492	19.2492
7	-18.7979	18.7979	-18.7979	18.7979
9	-20.8624	20.8624	-20.8624	20.8624
11	-23.549	23.549	-23.549	23.549
