-94.3531	47.3546	-93.9229	46.4914
-42.7072	16.591	-41.7481	13.9378
-26.0279	14.7419	-24.4223	11.6758
-24.2527	12.6164	-22.521	8.84162
-17.5657	13.0159	-15.0849	9.40282
-14.7223	13.5327	-11.651	10.1061
-11.9603	12.2518	-7.87704	8.31302
-11.1025	23.2592	-6.50115	21.4474
-16.42	18.4101	-13.7338	16.0603
-16.3142	14.4307	-13.6071	11.2803
-15.0379	15.4683	-12.0473	12.5805
-14.3569	11.1058	-11.1857	6.50678
-14.9646	11.55	-11.9557	7.23891
-19.3675	15.9245	-17.1493	13.1373
-21.9009	16.8636	-19.9662	14.2611
-35.074	24.5119	-33.8997	22.7999
-19.985	14.9342	-17.8437	11.9177
-78.9641	133.248	-78.4495	132.943
-40.5206	146.676	-39.5084	146.4
